MEASUREMENT,CELL_LINE,CONDITION,DILUTION,STIM_DAY,STIM_TIME,STIM_CONCENTRATION,Plate,Date,Concentration,Is_Dose_Response,CL_NUMBER,CL_NAME_ON_PLOT,PURPOSE,INFO,PLOTTING_COLOR,ORDER_NO,baseline_control_value,Concentration_REDUCED,control_mean_MEASUREMENT,Concentration_NORMALIZED,triplicate_mean_per_day
0.0047,204_TRIPLE_KO,UNSTIM,5,2,24,5,1,2022-06-09,13.1464573008791,FALSE,cl204,tKO_EL4,CONTROL,,#37aabd,4,19.9527791658733,-6.80632186499415,2782.20060892364,0,0.000815460232350313
0.1454,170_MYD88_KO,UNSTIM,5,2,24,5,1,2022-06-09,406.701040754856,FALSE,cl170,MYD88_KO,CONTROL,,#37aabd,4,19.9527791658733,386.748261588983,2782.20060892364,0.139008042895442,0.153518766756032
1.4277,WT_EL4,STIM,5,3,24,5,1,2022-06-09,3993.44618903513,FALSE,cl011,WT_EL4,CONTROL,,#E00368,1,34.3113211824363,3959.13486785269,3915.68629265972,1.01109603066886,1
0.0803,WT_EL4,UNSTIM,5,3,24,5,1,2022-06-09,224.608621544807,FALSE,cl011,WT_EL4,CONTROL,,#E00368,1,34.3113211824363,190.297300362371,3915.68629265972,0.0485987094316261,0.048170107388623
0.9001,3E10_GFP,STIM,5,3,24,5,1,2022-06-09,2517.68642904708,FALSE,cl028,MyD88-GFP,CONTROL,,salmon,3,34.3113211824363,2483.37510786465,3915.68629265972,0.63421196752149,0.646117579827131
0.0735,3E10_GFP,UNSTIM,5,3,24,5,1,2022-06-09,205.588215237152,FALSE,cl028,MyD88-GFP,CONTROL,,salmon,3,34.3113211824363,171.276894054716,3915.68629265972,0.0437412196109246,0.0451460818629902
0.0105,204_TRIPLE_KO,STIM,5,3,24,5,1,2022-06-09,29.3697450338789,FALSE,cl204,tKO_EL4,CONTROL,,#37aabd,4,34.3113211824363,-4.9415761485574,3915.68629265972,0,0
0.0091,204_TRIPLE_KO,UNSTIM,5,3,24,5,1,2022-06-09,25.4537790293617,FALSE,cl204,tKO_EL4,CONTROL,,#37aabd,4,34.3113211824363,-8.85754215307458,3915.68629265972,0,0.000754022112690589
0.0712,170_MYD88_KO,STIM,5,3,24,5,1,2022-06-09,199.154842515445,FALSE,cl170,MYD88_KO,CONTROL,,#37aabd,4,34.3113211824363,164.843521333009,3915.68629265972,0.0420982451127462,0.0436221634878682
0.0776,170_MYD88_KO,UNSTIM,5,3,24,5,1,2022-06-09,217.056401393238,FALSE,cl170,MYD88_KO,CONTROL,,#37aabd,4,34.3113211824363,182.745080210802,3915.68629265972,0.0466700002381123,0.0451222706383789
